"b'""literal"""	"""predicate_id"""	"""object_id"""	"""mapping_justification"""	"""mapping_provider"""	"""author_label"""	"""mapping_date"""
"""Syndromic microphthalmia type 5"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_178364"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:25:15
"""Greenberg dysplasia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1426"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:24:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:25:15
"""Autosomal dominant popliteal pterygium syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1300"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:25:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:11:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:12:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:13:15
"""Spinocerebellar ataxia type 34"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1955"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:12:15
"""Charcot-Marie-Tooth disease type 4J"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_139515"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:12:15
"""Charcot-Marie-Tooth disease type 4J"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_139515"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:17:15
"""Hereditary spastic paraplegia 13"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100994"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:17:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:19:15
"""Greenberg dysplasia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1426"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:19:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:22:15
'						
